格式化上车站点编号,格式化下车站点编号,一天内刷卡数,上车站点在主城区,下车站点在主城区,OD在主城区
030_U_33,101_U_25,1,True,True,True
030_U_33,102_U_08,2,True,True,True
030_U_33,102_U_10,1,True,True,True
030_U_33,102_U_17,2,True,True,True
030_U_33,113_U_30,1,True,True,True
030_U_34,001_D_03,2,True,True,True
030_U_34,001_D_04,2,True,True,True
030_U_34,001_D_05,2,True,True,True
030_U_34,002_U_39,1,True,True,True
030_U_34,009_U_29,1,True,True,True
030_U_34,009_U_31,1,True,True,True
030_U_34,010_U_31,1,True,True,True
030_U_34,010_U_32,1,True,True,True
030_U_34,023_U_33,2,True,True,True
030_U_34,030_U_30,1,True,True,True
030_U_34,032_U_21,2,True,True,True
030_U_34,033_U_19,3,True,True,True
030_U_34,101_U_22,1,True,True,True
030_U_34,101_U_25,3,True,True,True
030_U_34,102_U_12,1,True,True,True
030_U_34,102_U_28,1,True,True,True
030_U_35,001_D_04,3,True,True,True
030_U_35,001_D_05,3,True,True,True
030_U_35,004_U_32,2,True,True,True
030_U_35,009_U_30,1,True,True,True
030_U_35,011_U_10,1,True,True,True
030_U_35,016_U_10,2,True,True,True
030_U_35,017_U_16,1,True,True,True
030_U_35,017_U_28,3,True,True,True
030_U_35,023_U_33,7,True,True,True
030_U_35,030_U_24,1,True,True,True
030_U_35,030_U_25,1,True,True,True
030_U_35,030_U_30,1,True,True,True
030_U_35,030_U_33,2,True,True,True
030_U_35,030_U_45,1,True,True,True
030_U_35,032_U_21,1,True,True,True
030_U_35,032_U_29,1,True,True,True
030_U_35,033_U_19,1,True,True,True
030_U_35,101_U_24,1,True,True,True
030_U_35,101_U_25,1,True,True,True
030_U_35,102_U_07,3,True,True,True
030_U_35,102_U_28,1,True,True,True
030_U_36,002_U_31,3,True,True,True
030_U_36,004_U_31,1,True,True,True
030_U_36,030_U_37,2,True,True,True
030_U_36,030_U_41,1,True,True,True
030_U_36,031_U_17,1,True,True,True
030_U_36,031_U_22,1,True,True,True
030_U_36,032_U_29,3,True,True,True
030_U_36,113_D_37,1,True,True,True
030_U_36,113_U_30,2,True,True,True
030_U_37,030_U_31,1,True,True,True
030_U_38,001_D_06,3,True,True,True
030_U_38,006_U_29,2,True,True,True
030_U_38,006_U_31,1,True,True,True
030_U_38,017_U_18,1,True,True,True
030_U_38,017_U_27,1,True,True,True
030_U_38,017_U_30,1,True,True,True
030_U_38,030_U_45,1,True,True,True
030_U_38,103_U_08,1,True,True,True
030_U_39,001_D_05,1,True,True,True
030_U_39,003_U_07,1,True,True,True
030_U_39,006_U_31,1,True,True,True
030_U_39,017_U_27,1,True,True,True
030_U_39,017_U_28,1,True,True,True
030_U_39,017_U_30,1,True,True,True
030_U_39,018_U_01,1,True,True,True
030_U_39,022_U_40,1,True,True,True
030_U_39,025_U_29,1,True,True,True
030_U_39,030_U_38,2,True,True,True
030_U_39,030_U_41,1,True,True,True
030_U_40,001_D_06,5,True,True,True
030_U_40,017_U_27,2,True,True,True
030_U_40,017_U_30,1,True,True,True
030_U_40,025_U_30,2,True,True,True
030_U_40,030_U_38,1,True,True,True
030_U_40,030_U_45,1,True,True,True
030_U_40,103_U_08,1,True,True,True
030_U_40,103_U_09,2,True,True,True
030_U_41,001_D_06,12,True,True,True
030_U_41,003_U_07,8,True,True,True
030_U_41,006_U_29,2,True,True,True
030_U_41,006_U_30,3,True,True,True
030_U_41,006_U_31,1,True,True,True
030_U_41,009_U_30,1,True,True,True
030_U_41,017_U_17,4,True,True,True
030_U_41,017_U_18,2,True,True,True
030_U_41,017_U_27,6,True,True,True
030_U_41,017_U_28,3,True,True,True
030_U_41,017_U_30,2,True,True,True
030_U_41,018_U_01,2,True,True,True
030_U_41,025_U_26,1,True,True,True
030_U_41,025_U_27,3,True,True,True
030_U_41,025_U_29,1,True,True,True
030_U_41,025_U_30,3,True,True,True
030_U_41,025_U_31,1,True,True,True
030_U_41,030_U_33,2,True,True,True
030_U_41,030_U_36,1,True,True,True
030_U_41,030_U_39,1,True,True,True
030_U_41,030_U_40,4,True,True,True
030_U_41,032_U_09,1,True,True,True
030_U_41,102_U_07,1,True,True,True
030_U_41,103_U_08,10,True,True,True
030_U_41,108_U_03,1,True,True,True
030_U_45,001_D_04,1,True,True,True
030_U_45,004_U_31,4,True,True,True
030_U_45,017_U_24,1,True,True,True
030_U_45,023_U_34,1,True,True,True
030_U_45,102_U_10,1,True,True,True
031_U_17,006_U_32,1,True,True,True
031_U_17,017_U_26,2,True,True,True
031_U_17,017_U_29,1,True,True,True
031_U_17,103_U_07,3,True,True,True
031_U_18,001_D_05,1,True,True,True
031_U_18,001_U_22,1,True,True,True
031_U_18,001_U_24,1,True,True,True
031_U_18,003_U_05,1,True,True,True
031_U_18,003_U_07,1,True,True,True
031_U_18,006_U_32,1,True,True,True
031_U_18,006_U_34,1,True,True,True
031_U_18,017_U_22,2,True,True,True
031_U_18,017_U_29,1,True,True,True
031_U_18,017_U_37,1,True,True,True
031_U_18,024_U_19,1,True,True,True
031_U_18,026_U_45,1,True,True,True
031_U_18,030_U_36,1,True,True,True
031_U_18,031_U_17,1,True,True,True
031_U_18,033_U_18,1,True,True,True
031_U_18,033_U_19,1,True,True,True
031_U_18,103_U_07,1,True,True,True
031_U_18,103_U_08,1,True,True,True
031_U_18,105_U_14,2,True,True,True
031_U_18,105_U_20,1,True,True,True
031_U_18,105_U_21,1,True,True,True
031_U_18,105_U_30,1,True,True,True
031_U_19,024_U_15,3,True,True,True
031_U_19,024_U_17,1,True,True,True
031_U_22,081_U_24,1,True,True,True
031_U_24,002_U_30,1,True,True,True
031_U_29,002_U_42,1,True,True,True
031_U_29,009_U_45,1,True,True,True
032_U_09,017_U_17,1,True,True,True
032_U_09,017_U_26,2,True,True,True
032_U_09,017_U_28,1,True,True,True
032_U_09,017_U_29,1,True,True,True
032_U_09,030_U_41,1,True,True,True
032_U_09,032_U_16,1,True,True,True
032_U_09,103_U_08,1,True,True,True
032_U_13,024_U_16,1,True,True,True
032_U_16,001_D_05,1,True,True,True
032_U_16,002_U_31,1,True,True,True
032_U_16,003_D_05,2,True,True,True
032_U_16,005_U_64,1,True,True,True
032_U_16,006_U_29,1,True,True,True
032_U_16,006_U_30,2,True,True,True
032_U_16,006_U_32,1,True,True,True
032_U_16,006_U_35,1,True,True,True
032_U_16,012_U_13,1,True,True,True
032_U_16,017_U_26,1,True,True,True
032_U_16,018_U_01,1,True,True,True
032_U_16,022_U_40,2,True,True,True
032_U_16,025_U_27,3,True,True,True
032_U_16,025_U_29,2,True,True,True
032_U_16,025_U_31,1,True,True,True
032_U_16,029_U_19,2,True,True,True
032_U_16,032_U_09,1,True,True,True
032_U_16,032_U_29,1,True,True,True
032_U_16,033_U_19,1,True,True,True
032_U_16,101_U_22,1,True,True,True
032_U_16,107_U_10,1,True,True,True
032_U_16,107_U_13,2,True,True,True
032_U_16,107_U_25,1,True,True,True
032_U_16,107_U_26,1,True,True,True
032_U_21,001_D_03,2,True,True,True
032_U_21,010_U_33,1,True,True,True
032_U_21,016_U_10,1,True,True,True
032_U_21,017_U_16,1,True,True,True
032_U_21,030_U_24,2,True,True,True
032_U_21,030_U_33,1,True,True,True
032_U_21,030_U_35,1,True,True,True
032_U_21,033_U_19,2,True,True,True
032_U_21,101_U_22,2,True,True,True
032_U_21,101_U_25,1,True,True,True
032_U_21,102_U_12,1,True,True,True
032_U_28,001_D_06,8,True,True,True
032_U_28,002_U_30,2,True,True,True
032_U_28,002_U_31,2,True,True,True
032_U_28,003_U_07,1,True,True,True
032_U_28,006_U_29,1,True,True,True
032_U_28,006_U_31,2,True,True,True
032_U_28,017_U_28,1,True,True,True
032_U_28,017_U_30,4,True,True,True
032_U_28,022_U_40,1,True,True,True
032_U_28,029_U_17,2,True,True,True
032_U_28,030_U_26,1,True,True,True
032_U_28,030_U_38,2,True,True,True
032_U_28,030_U_40,1,True,True,True
032_U_28,102_U_07,2,True,True,True
032_U_28,103_U_09,1,True,True,True
032_U_29,030_U_35,1,True,True,True
032_U_29,030_U_36,3,True,True,True
032_U_29,032_U_16,1,True,True,True
033_U_05,001_U_34,1,True,True,True
033_U_05,002_U_28,1,True,True,True
033_U_05,006_U_41,1,True,True,True
033_U_05,026_U_45,1,True,True,True
033_U_05,033_U_19,1,True,True,True
033_U_06,001_U_34,1,True,True,True
033_U_06,002_U_28,1,True,True,True
033_U_06,004_U_32,2,True,True,True
033_U_06,006_U_22,1,True,True,True
033_U_06,033_U_18,1,True,True,True
033_U_06,033_U_19,1,True,True,True
033_U_18,001_D_05,3,True,True,True
033_U_18,002_U_28,5,True,True,True
033_U_18,004_U_32,1,True,True,True
033_U_18,005_U_64,5,True,True,True
033_U_18,006_U_22,1,True,True,True
033_U_18,006_U_30,1,True,True,True
033_U_18,006_U_31,3,True,True,True
033_U_18,006_U_32,1,True,True,True
033_U_18,006_U_33,1,True,True,True
033_U_18,006_U_44,1,True,True,True
033_U_18,017_U_28,1,True,True,True
033_U_18,017_U_30,2,True,True,True
033_U_18,024_U_17,1,True,True,True
033_U_18,026_U_45,1,True,True,True
033_U_18,026_U_48,1,True,True,True
033_U_18,032_U_16,1,True,True,True
033_U_18,033_U_06,1,True,True,True
033_U_18,033_U_19,4,True,True,True
033_U_18,103_U_09,3,True,True,True
033_U_19,001_D_05,5,True,True,True
033_U_19,003_U_06,1,True,True,True
033_U_19,005_U_64,4,True,True,True
033_U_19,006_U_29,1,True,True,True
033_U_19,006_U_30,1,True,True,True
033_U_19,006_U_33,1,True,True,True
033_U_19,009_U_28,2,True,True,True
033_U_19,009_U_30,5,True,True,True
033_U_19,009_U_47,2,True,True,True
033_U_19,010_U_31,1,True,True,True
033_U_19,010_U_33,3,True,True,True
033_U_19,011_U_10,2,True,True,True
033_U_19,016_U_10,2,True,True,True
033_U_19,017_U_16,1,True,True,True
033_U_19,017_U_27,1,True,True,True
033_U_19,017_U_28,1,True,True,True
033_U_19,026_U_45,1,True,True,True
033_U_19,030_U_25,3,True,True,True
033_U_19,030_U_28,1,True,True,True
033_U_19,030_U_33,1,True,True,True
033_U_19,032_U_21,1,True,True,True
033_U_19,033_U_18,5,True,True,True
033_U_19,101_U_23,3,True,True,True
033_U_19,101_U_25,3,True,True,True
033_U_19,103_U_09,3,True,True,True
036_U_01,022_U_40,1,True,True,True
036_U_01,026_U_47,1,True,True,True
036_U_01,029_U_31,2,True,True,True
036_U_01,036_U_28,2,True,True,True
036_U_03,036_U_19,1,True,True,True
036_U_08,001_D_06,3,True,True,True
036_U_08,026_U_47,1,True,True,True
036_U_10,022_U_40,1,True,True,True
036_U_11,006_U_40,1,True,True,True
036_U_11,006_U_41,1,True,True,True
036_U_17,001_U_29,3,True,True,True
036_U_17,002_U_37,5,True,True,True
036_U_17,003_D_05,1,True,True,True
036_U_17,003_U_05,1,True,True,True
036_U_17,009_U_33,1,True,True,True
036_U_17,016_U_10,2,True,True,True
036_U_17,017_U_19,3,True,True,True
036_U_17,022_U_40,2,True,True,True
036_U_17,107_U_12,2,True,True,True
036_U_17,107_U_25,2,True,True,True
036_U_18,002_U_34,1,True,True,True
036_U_18,002_U_37,1,True,True,True
036_U_18,012_U_13,3,True,True,True
036_U_18,107_U_26,1,True,True,True
036_U_19,024_U_13,2,True,True,True
036_U_19,036_U_17,1,True,True,True
036_U_28,002_U_38,2,True,True,True
036_U_28,004_U_31,3,True,True,True
036_U_28,006_U_41,2,True,True,True
036_U_28,011_U_07,1,True,True,True
036_U_28,016_U_10,2,True,True,True
036_U_28,017_U_24,1,True,True,True
036_U_28,017_U_28,1,True,True,True
036_U_28,024_U_12,1,True,True,True
036_U_28,036_U_01,2,True,True,True
036_U_28,102_U_17,1,True,True,True
036_U_28,102_U_28,1,True,True,True
081_U_18,024_U_15,1,True,True,True
081_U_24,031_U_22,1,True,True,True
101_U_22,001_D_03,1,True,True,True
101_U_22,001_D_04,2,True,True,True
101_U_22,001_D_05,4,True,True,True
101_U_22,001_U_34,1,True,True,True
101_U_22,002_U_38,1,True,True,True
101_U_22,002_U_39,2,True,True,True
101_U_22,003_U_06,5,True,True,True
101_U_22,004_U_31,1,True,True,True
101_U_22,004_U_32,3,True,True,True
101_U_22,009_U_28,1,True,True,True
101_U_22,009_U_30,4,True,True,True
101_U_22,009_U_31,2,True,True,True
101_U_22,010_U_32,1,True,True,True
101_U_22,016_U_10,8,True,True,True
101_U_22,017_U_16,2,True,True,True
101_U_22,017_U_28,4,True,True,True
101_U_22,017_U_29,1,True,True,True
101_U_22,023_U_33,13,True,True,True
101_U_22,023_U_34,3,True,True,True
101_U_22,030_U_25,3,True,True,True
101_U_22,030_U_26,3,True,True,True
101_U_22,030_U_28,2,True,True,True
101_U_22,030_U_30,4,True,True,True
101_U_22,030_U_33,3,True,True,True
101_U_22,030_U_45,1,True,True,True
101_U_22,032_U_21,1,True,True,True
101_U_22,033_U_19,15,True,True,True
101_U_22,101_U_25,3,True,True,True
101_U_22,102_U_07,2,True,True,True
101_U_22,102_U_08,5,True,True,True
101_U_22,102_U_12,4,True,True,True
101_U_22,102_U_17,3,True,True,True
101_U_22,102_U_28,1,True,True,True
101_U_23,001_D_04,2,True,True,True
101_U_23,001_D_05,6,True,True,True
101_U_23,001_D_06,1,True,True,True
101_U_23,003_U_06,1,True,True,True
101_U_23,004_U_32,1,True,True,True
101_U_23,009_U_28,1,True,True,True
101_U_23,009_U_30,1,True,True,True
101_U_23,010_U_33,1,True,True,True
101_U_23,016_U_10,4,True,True,True
101_U_23,030_U_24,1,True,True,True
101_U_23,030_U_26,1,True,True,True
101_U_23,030_U_33,7,True,True,True
101_U_23,032_U_21,2,True,True,True
101_U_23,033_U_19,7,True,True,True
101_U_24,001_D_05,1,True,True,True
101_U_24,004_U_32,1,True,True,True
101_U_24,009_U_29,2,True,True,True
101_U_24,009_U_30,2,True,True,True
101_U_24,010_U_31,1,True,True,True
101_U_24,010_U_33,1,True,True,True
101_U_24,011_U_10,1,True,True,True
101_U_24,016_U_10,2,True,True,True
101_U_24,017_U_16,1,True,True,True
101_U_24,030_U_24,1,True,True,True
101_U_24,030_U_25,2,True,True,True
101_U_24,030_U_26,1,True,True,True
101_U_24,030_U_33,2,True,True,True
101_U_24,033_U_19,3,True,True,True
101_U_24,101_U_23,2,True,True,True
101_U_25,001_D_02,1,True,True,True
101_U_25,001_D_05,5,True,True,True
101_U_25,009_U_29,1,True,True,True
101_U_25,010_U_33,1,True,True,True
101_U_25,011_U_10,2,True,True,True
101_U_25,016_U_10,4,True,True,True
101_U_25,017_U_16,6,True,True,True
101_U_25,030_U_24,3,True,True,True
101_U_25,030_U_25,3,True,True,True
101_U_25,030_U_26,3,True,True,True
101_U_25,030_U_33,5,True,True,True
101_U_25,030_U_34,2,True,True,True
101_U_25,032_U_21,2,True,True,True
101_U_25,033_U_19,8,True,True,True
101_U_25,101_U_23,3,True,True,True
102_U_07,002_U_38,1,True,True,True
102_U_07,006_U_31,1,True,True,True
102_U_07,011_U_07,1,True,True,True
102_U_07,016_U_10,1,True,True,True
102_U_07,017_U_18,3,True,True,True
102_U_07,017_U_26,2,True,True,True
102_U_07,017_U_28,1,True,True,True
102_U_07,017_U_29,1,True,True,True
102_U_07,023_U_34,3,True,True,True
102_U_07,025_U_27,2,True,True,True
102_U_07,030_U_33,1,True,True,True
102_U_07,030_U_41,1,True,True,True
102_U_07,032_U_28,2,True,True,True
102_U_07,101_U_22,3,True,True,True
102_U_07,102_U_09,3,True,True,True
102_U_07,102_U_13,1,True,True,True
102_U_07,112_U_14,1,True,True,True
102_U_08,001_D_04,1,True,True,True
102_U_08,001_D_06,4,True,True,True
102_U_08,002_U_29,1,True,True,True
102_U_08,002_U_30,3,True,True,True
102_U_08,002_U_38,1,True,True,True
102_U_08,002_U_39,2,True,True,True
102_U_08,003_U_07,1,True,True,True
102_U_08,006_U_30,1,True,True,True
102_U_08,006_U_31,2,True,True,True
102_U_08,011_U_07,2,True,True,True
102_U_08,016_U_10,4,True,True,True
102_U_08,017_U_26,5,True,True,True
102_U_08,017_U_27,1,True,True,True
102_U_08,017_U_28,3,True,True,True
102_U_08,017_U_29,5,True,True,True
102_U_08,022_U_40,1,True,True,True
102_U_08,023_U_33,7,True,True,True
102_U_08,023_U_34,5,True,True,True
102_U_08,025_U_29,1,True,True,True
102_U_08,025_U_31,1,True,True,True
102_U_08,030_U_32,2,True,True,True
102_U_08,030_U_40,1,True,True,True
102_U_08,030_U_41,9,True,True,True
102_U_08,032_U_28,1,True,True,True
102_U_08,033_U_18,1,True,True,True
102_U_08,101_U_22,7,True,True,True
102_U_08,102_U_09,1,True,True,True
102_U_08,102_U_10,1,True,True,True
102_U_08,102_U_12,1,True,True,True
102_U_08,102_U_13,1,True,True,True
102_U_08,102_U_17,1,True,True,True
102_U_08,103_U_08,5,True,True,True
102_U_08,108_U_03,1,True,True,True
102_U_08,112_U_14,2,True,True,True
102_U_08,112_U_27,1,True,True,True
102_U_09,009_U_32,2,True,True,True
102_U_09,016_U_10,4,True,True,True
102_U_09,017_U_16,3,True,True,True
102_U_09,017_U_29,1,True,True,True
102_U_09,023_U_33,2,True,True,True
102_U_09,023_U_34,1,True,True,True
102_U_09,030_U_45,2,True,True,True
102_U_09,036_U_28,1,True,True,True
102_U_09,101_U_22,1,True,True,True
102_U_09,102_U_07,1,True,True,True
102_U_09,102_U_13,1,True,True,True
102_U_09,102_U_17,1,True,True,True
102_U_09,102_U_28,1,True,True,True
102_U_10,002_U_39,1,True,True,True
102_U_10,003_U_07,1,True,True,True
102_U_10,006_U_30,1,True,True,True
102_U_10,023_U_33,3,True,True,True
102_U_10,030_U_45,1,True,True,True
102_U_10,112_U_19,1,True,True,True
102_U_12,017_U_24,2,True,True,True
102_U_12,023_U_33,2,True,True,True
102_U_12,023_U_34,1,True,True,True
102_U_12,030_U_34,2,True,True,True
102_U_12,101_U_22,6,True,True,True
102_U_12,102_U_13,3,True,True,True
102_U_13,001_D_04,1,True,True,True
102_U_13,023_U_33,1,True,True,True
102_U_13,023_U_34,1,True,True,True
102_U_13,030_U_32,1,True,True,True
102_U_13,030_U_45,1,True,True,True
102_U_13,036_U_28,1,True,True,True
102_U_13,101_U_22,1,True,True,True
102_U_13,102_U_07,1,True,True,True
102_U_13,102_U_12,1,True,True,True
102_U_17,001_D_04,1,True,True,True
102_U_17,002_U_29,5,True,True,True
102_U_17,002_U_39,2,True,True,True
102_U_17,016_U_10,2,True,True,True
102_U_17,017_U_24,2,True,True,True
102_U_17,017_U_28,1,True,True,True
102_U_17,023_U_33,3,True,True,True
102_U_17,023_U_34,1,True,True,True
102_U_17,030_U_32,1,True,True,True
102_U_17,030_U_34,1,True,True,True
102_U_17,030_U_35,1,True,True,True
102_U_17,101_U_22,6,True,True,True
102_U_17,102_U_07,1,True,True,True
102_U_17,102_U_08,2,True,True,True
102_U_17,102_U_12,3,True,True,True
102_U_17,102_U_28,2,True,True,True
102_U_17,103_U_09,1,True,True,True
102_U_17,112_U_26,1,True,True,True
102_U_28,001_D_04,2,True,True,True
102_U_28,002_U_39,1,True,True,True
102_U_28,016_U_10,3,True,True,True
102_U_28,017_U_24,3,True,True,True
102_U_28,017_U_28,1,True,True,True
102_U_28,023_U_33,14,True,True,True
102_U_28,023_U_34,1,True,True,True
102_U_28,030_U_29,1,True,True,True
102_U_28,030_U_30,2,True,True,True
102_U_28,030_U_33,1,True,True,True
102_U_28,030_U_35,1,True,True,True
102_U_28,030_U_45,2,True,True,True
102_U_28,032_U_21,2,True,True,True
102_U_28,036_U_28,1,True,True,True
102_U_28,102_U_08,1,True,True,True
102_U_28,102_U_12,1,True,True,True
102_U_28,102_U_13,1,True,True,True
102_U_28,102_U_17,2,True,True,True
103_U_07,006_U_32,3,True,True,True
103_U_07,006_U_34,1,True,True,True
103_U_07,006_U_35,1,True,True,True
103_U_07,009_U_33,2,True,True,True
103_U_07,103_U_08,1,True,True,True
103_U_08,003_U_07,1,True,True,True
103_U_08,009_U_46,1,True,True,True
103_U_08,017_U_18,2,True,True,True
103_U_08,017_U_26,1,True,True,True
103_U_08,018_U_01,1,True,True,True
103_U_08,030_U_40,1,True,True,True
103_U_08,030_U_41,1,True,True,True
103_U_08,031_U_17,1,True,True,True
103_U_08,033_U_19,1,True,True,True
103_U_08,103_U_09,1,True,True,True
103_U_08,108_U_03,2,True,True,True
103_U_09,001_D_05,2,True,True,True
103_U_09,001_D_06,5,True,True,True
103_U_09,003_U_05,1,True,True,True
103_U_09,006_U_29,2,True,True,True
103_U_09,006_U_31,2,True,True,True
103_U_09,006_U_32,1,True,True,True
103_U_09,007_U_15,1,True,True,True
103_U_09,009_U_33,1,True,True,True
103_U_09,009_U_47,4,True,True,True
103_U_09,017_U_27,3,True,True,True
103_U_09,017_U_28,3,True,True,True
103_U_09,017_U_29,3,True,True,True
103_U_09,022_U_40,4,True,True,True
103_U_09,025_U_27,1,True,True,True
103_U_09,025_U_31,1,True,True,True
103_U_09,030_U_40,2,True,True,True
103_U_09,030_U_41,3,True,True,True
103_U_09,030_U_45,1,True,True,True
103_U_09,031_U_17,1,True,True,True
103_U_09,032_U_09,2,True,True,True
103_U_09,032_U_28,1,True,True,True
103_U_09,033_U_18,2,True,True,True
103_U_09,033_U_19,5,True,True,True
103_U_09,103_U_08,4,True,True,True
105_U_07,001_U_22,2,True,True,True
105_U_07,002_U_28,2,True,True,True
105_U_07,003_U_05,1,True,True,True
105_U_07,003_U_07,3,True,True,True
105_U_07,009_U_33,1,True,True,True
105_U_07,009_U_35,2,True,True,True
105_U_07,011_U_05,1,True,True,True
105_U_07,017_U_22,2,True,True,True
105_U_07,017_U_24,5,True,True,True
105_U_07,026_U_55,2,True,True,True
105_U_07,029_U_31,2,True,True,True
105_U_07,105_U_08,2,True,True,True
105_U_07,105_U_14,3,True,True,True
105_U_07,105_U_20,1,True,True,True
105_U_07,105_U_21,1,True,True,True
105_U_07,105_U_23,1,True,True,True
105_U_07,105_U_30,2,True,True,True
105_U_08,011_D_37,2,True,True,True
105_U_08,017_U_22,2,True,True,True
105_U_08,017_U_23,1,True,True,True
105_U_08,105_U_07,1,True,True,True
105_U_08,105_U_20,1,True,True,True
105_U_08,105_U_30,2,True,True,True
105_U_14,001_U_22,2,True,True,True
105_U_14,002_U_28,1,True,True,True
105_U_14,002_U_29,2,True,True,True
105_U_14,009_U_31,1,True,True,True
105_U_14,009_U_35,1,True,True,True
105_U_14,011_U_05,2,True,True,True
105_U_14,017_U_37,3,True,True,True
105_U_14,026_U_55,3,True,True,True
105_U_14,031_U_17,2,True,True,True
105_U_14,105_U_08,3,True,True,True
105_U_14,105_U_18,2,True,True,True
105_U_14,105_U_20,3,True,True,True
105_U_14,105_U_29,1,True,True,True
105_U_14,105_U_30,4,True,True,True
105_U_18,017_U_25,2,True,True,True
105_U_18,017_U_37,1,True,True,True
105_U_18,105_U_14,3,True,True,True
105_U_18,105_U_20,2,True,True,True
105_U_19,011_U_05,1,True,True,True
105_U_19,017_U_22,1,True,True,True
105_U_19,017_U_25,1,True,True,True
105_U_19,105_U_14,1,True,True,True
105_U_20,001_U_22,2,True,True,True
105_U_20,001_U_24,2,True,True,True
105_U_20,003_U_07,1,True,True,True
105_U_20,009_U_35,1,True,True,True
105_U_20,011_D_37,6,True,True,True
105_U_20,011_U_05,4,True,True,True
105_U_20,017_U_21,1,True,True,True
105_U_20,017_U_25,4,True,True,True
105_U_20,031_U_17,1,True,True,True
105_U_20,105_U_07,1,True,True,True
105_U_20,105_U_08,1,True,True,True
105_U_20,105_U_14,3,True,True,True
105_U_20,105_U_19,2,True,True,True
105_U_21,001_U_24,1,True,True,True
105_U_21,003_U_05,1,True,True,True
105_U_21,009_U_33,2,True,True,True
105_U_21,009_U_35,1,True,True,True
105_U_21,011_D_37,1,True,True,True
105_U_21,011_U_05,2,True,True,True
105_U_21,017_U_22,1,True,True,True
105_U_21,017_U_25,4,True,True,True
105_U_21,029_U_31,2,True,True,True
105_U_21,031_U_17,1,True,True,True
105_U_21,105_U_14,1,True,True,True
105_U_21,105_U_23,1,True,True,True
105_U_22,009_U_35,1,True,True,True
105_U_22,011_U_05,2,True,True,True
105_U_22,105_U_08,1,True,True,True
105_U_23,001_D_02,2,True,True,True
105_U_23,001_D_03,1,True,True,True
105_U_23,001_D_05,1,True,True,True
105_U_23,001_D_06,1,True,True,True
105_U_23,002_U_30,1,True,True,True
105_U_23,002_U_35,1,True,True,True
105_U_23,003_U_07,1,True,True,True
105_U_23,006_U_44,1,True,True,True
105_U_23,009_U_33,2,True,True,True
105_U_23,011_D_37,1,True,True,True
105_U_23,016_U_10,1,True,True,True
105_U_23,017_U_22,1,True,True,True
105_U_23,017_U_25,1,True,True,True
105_U_23,017_U_37,1,True,True,True
105_U_23,022_U_40,3,True,True,True
105_U_23,022_U_42,1,True,True,True
105_U_23,029_U_31,1,True,True,True
105_U_23,105_U_08,1,True,True,True
105_U_23,106_U_06,1,True,True,True
105_U_23,106_U_11,1,True,True,True
105_U_23,106_U_12,1,True,True,True
105_U_29,003_U_07,1,True,True,True
105_U_29,009_U_33,1,True,True,True
105_U_29,009_U_35,2,True,True,True
105_U_29,017_U_22,1,True,True,True
105_U_29,017_U_37,3,True,True,True
105_U_29,105_U_14,1,True,True,True
105_U_30,029_U_31,2,True,True,True
105_U_30,031_U_17,1,True,True,True
105_U_30,105_U_08,1,True,True,True
105_U_30,105_U_14,1,True,True,True
106_U_05,001_D_02,3,True,True,True
106_U_05,001_D_04,1,True,True,True
106_U_05,001_D_05,1,True,True,True
106_U_05,002_U_30,3,True,True,True
106_U_05,002_U_32,1,True,True,True
106_U_05,002_U_34,1,True,True,True
106_U_05,003_U_06,1,True,True,True
106_U_05,006_U_44,1,True,True,True
106_U_05,022_U_40,1,True,True,True
106_U_05,022_U_42,1,True,True,True
106_U_05,105_U_23,1,True,True,True
106_U_05,106_U_36,1,True,True,True
106_U_06,001_D_02,1,True,True,True
106_U_06,001_D_05,5,True,True,True
106_U_06,002_U_30,1,True,True,True
106_U_06,002_U_32,1,True,True,True
106_U_06,009_U_31,1,True,True,True
106_U_06,016_U_10,3,True,True,True
106_U_06,017_U_37,2,True,True,True
106_U_06,022_U_42,1,True,True,True
106_U_06,029_U_31,3,True,True,True
106_U_06,106_U_09,1,True,True,True
106_U_06,106_U_26,1,True,True,True
106_U_06,106_U_27,1,True,True,True
106_U_07,001_D_02,2,True,True,True
106_U_07,002_U_30,3,True,True,True
106_U_07,002_U_34,2,True,True,True
106_U_07,003_U_06,2,True,True,True
106_U_07,009_U_31,1,True,True,True
106_U_07,016_U_10,2,True,True,True
106_U_07,017_U_37,1,True,True,True
106_U_07,029_U_31,2,True,True,True
106_U_08,001_D_05,1,True,True,True
106_U_08,002_U_30,1,True,True,True
106_U_08,016_U_10,1,True,True,True
106_U_09,001_D_05,8,True,True,True
106_U_09,001_D_06,5,True,True,True
106_U_09,002_U_30,7,True,True,True
106_U_09,002_U_33,3,True,True,True
106_U_09,002_U_34,1,True,True,True
106_U_09,003_U_06,1,True,True,True
106_U_09,009_U_31,4,True,True,True
106_U_09,016_U_10,7,True,True,True
106_U_09,022_U_42,1,True,True,True
106_U_09,029_U_31,2,True,True,True
106_U_09,106_U_06,1,True,True,True
106_U_09,106_U_13,2,True,True,True
106_U_09,106_U_15,1,True,True,True
106_U_09,106_U_27,1,True,True,True
106_U_10,001_D_02,3,True,True,True
106_U_10,001_D_05,3,True,True,True
106_U_10,001_D_06,1,True,True,True
106_U_10,002_U_30,1,True,True,True
106_U_10,002_U_32,1,True,True,True
106_U_10,002_U_33,2,True,True,True
106_U_10,009_U_31,1,True,True,True
106_U_10,016_U_10,5,True,True,True
106_U_10,022_U_40,2,True,True,True
